"Commune","Année","Semestre","Trimestre","Type de bâtiment","Superficie du terrain","Nombre de ventes","Prix médian","1er quartile du prix","3ème quartile du prix"
"Anderlecht","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements","Superficie inconnue",274,137000,107000,169000
"Anderlecht","2015","2ème semestre 2015",,"Appartements","0-99m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements","100-299m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements","300-599m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements","600-999m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements","1000-1499m²",,,,
"Anderlecht","2015","2ème semestre 2015",,"Appartements",">=1500m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",8,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",19,206000,160000,240000
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",60,260500,220000,305000
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",7,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",1,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",1,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",1,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements","Superficie inconnue",270,140000,119500,174000
"Anderlecht","2016","1er semestre 2016",,"Appartements","0-99m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements","100-299m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements","300-599m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements","600-999m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements","1000-1499m²",,,,
"Anderlecht","2016","1er semestre 2016",,"Appartements",">=1500m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",3,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",16,231250,212500,275546
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",61,265000,229250,305000
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",11,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",1,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",2,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements","Superficie inconnue",294,135000,114000,170000
"Anderlecht","2016","2ème semestre 2016",,"Appartements","0-99m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements","100-299m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements","300-599m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements","600-999m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements","1000-1499m²",,,,
"Anderlecht","2016","2ème semestre 2016",,"Appartements",">=1500m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",3,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",22,214000,170000,237500
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",79,260000,220000,305000
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",7,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",3,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",1,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",3,,,
"Anderlecht","2017","1er semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements","Superficie inconnue",351,145250,119000,175000
"Anderlecht","2017","1er semestre 2017",,"Appartements","0-99m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements","100-299m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements","300-599m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements","600-999m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements","1000-1499m²",,,,
"Anderlecht","2017","1er semestre 2017",,"Appartements",">=1500m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",5,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",23,245000,220000,300000
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",59,269000,225660,305000
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",7,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",3,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",1,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements","Superficie inconnue",310,155000,124500,192000
"Anderlecht","2017","2ème semestre 2017",,"Appartements","0-99m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements","100-299m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements","300-599m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements","600-999m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements","1000-1499m²",,,,
"Anderlecht","2017","2ème semestre 2017",,"Appartements",">=1500m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",2,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",29,230000,200000,240000
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",66,275000,235000,332000
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",4,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",1,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",2,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",2,,,
"Anderlecht","2018","1er semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements","Superficie inconnue",315,155000,120000,180000
"Anderlecht","2018","1er semestre 2018",,"Appartements","0-99m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements","100-299m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements","300-599m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements","600-999m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements","1000-1499m²",,,,
"Anderlecht","2018","1er semestre 2018",,"Appartements",">=1500m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",7,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",28,255000,228500,292500
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",63,277500,245000,330000
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",10,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",3,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",2,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements","Superficie inconnue",373,142500,119000,184000
"Anderlecht","2018","2ème semestre 2018",,"Appartements","0-99m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements","100-299m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements","300-599m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements","600-999m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements","1000-1499m²",,,,
"Anderlecht","2018","2ème semestre 2018",,"Appartements",">=1500m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",10,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",30,235000,195000,270000
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",69,305000,260000,360000
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",8,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",1,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",1,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements","Superficie inconnue",451,145000,120000,182500
"Anderlecht","2019","1er semestre 2019",,"Appartements","0-99m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements","100-299m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements","300-599m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements","600-999m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements","1000-1499m²",,,,
"Anderlecht","2019","1er semestre 2019",,"Appartements",">=1500m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",2,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",30,242500,209000,275000
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","100-299m²",84,290000,260000,342500
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","300-599m²",12,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","600-999m²",2,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","1000-1499m²",2,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)",">=1500m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","Superficie inconnue",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","0-99m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","100-299m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","300-599m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","600-999m²",1,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)","1000-1499m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Maisons avec 4 ou plus de façades (type ouvert)",">=1500m²",1,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements","Superficie inconnue",401,155000,130328,189500
"Anderlecht","2019","2ème semestre 2019",,"Appartements","0-99m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements","100-299m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements","300-599m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements","600-999m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements","1000-1499m²",,,,
"Anderlecht","2019","2ème semestre 2019",,"Appartements",">=1500m²",,,,
"Anderlecht","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","Superficie inconnue",1,,,
"Anderlecht","2020","1er semestre 2020",,"Maisons avec 2 ou 3 façades (type fermé + type demi-fermé)","0-99m²",18,275750,220000,285000
